Kp_real;Bz_GSM;Density;Speed;Magnitud_IMF
3,333;-0,026054556;-0,654622198;1,512639993;-0,375728003
3,333;-0,364323402;-0,634482175;1,453132005;-0,375728003
0,02;-0,837899786;-0,715042266;1,294444038;-0,441458705
0,02;-0,364323402;-0,755322312;1,244854048;-0,507189406
0,02;0,109252983;-0,735182289;1,244854048;-0,67151616
1,333;0,413694944;-0,755322312;1,23493605;-0,704381511
1,333;0,447521829;-0,735182289;1,314280034;-0,638650809
1,333;0,853444444;-0,755322312;1,304362036;-0,737246862
2,333;0,954925097;-0,715042266;1,33411603;-0,835842914
2,333;0,143079867;-0,735182289;1,244854048;-0,770112212
2,333;-0,49963094;-0,715042266;1,23493605;-0,605785458
0,01;-0,262842748;-0,795602358;0,977068103;-0,375728003
0,01;0,31221429;-0,735182289;0,957232107;-0,408593354
0,01;-0,262842748;-0,654622198;1,076248083;-0,2442666
2,333;-0,634938478;-0,815742381;0,967150105;-0,277131951
2,333;0,616656251;-0,654622198;1,254772046;-0,704381511
2,333;0,954925097;-0,594202129;1,195264058;-0,507189406
2,667;0,413694944;-0,553922083;1,036576091;-0,540054757
2,667;-0,533457825;-0,53378206;1,016740095;-0,540054757
2,667;-0,702592248;-0,553922083;0,887806122;-0,375728003
3,333;0,887271328;-0,614342152;0,89772412;-0,014209144
3,333;0,954925097;-0,574062106;0,858052128;0,051521557
3,333;0,650483136;-0,453221968;0,778708144;-0,309997301
1,333;0,278387406;-0,332381831;0,828298134;-0,277131951
1,333;0,684310021;-0,292101785;0,788626142;-0,540054757
1,333;0,244560521;-0,332381831;0,768790146;-0,704381511
0,02;-0,804072901;-0,433081945;0,69936416;-0,507189406
0,02;-0,533457825;-0,493502014;0,69936416;-0,540054757
0,02;-0,431977171;-0,493502014;0,89772412;-0,605785458
1,667;-0,465804055;-0,53378206;0,74895415;-0,572920108
1,667;-0,093708325;-0,53378206;0,629938175;-0,704381511
1,667;-0,026054556;-0,553922083;0,580348185;-0,704381511
1,333;-0,601111594;-0,513642037;0,600184181;-0,67151616
1,333;-0,195188979;-0,473361991;0,639856173;-0,67151616
1,333;0,109252983;-0,412941922;0,610102179;-0,474324055
1,667;0,75196379;-0,3928019;0,788626142;-0,342862652
1,667;0,819617559;-0,151121624;0,788626142;-0,112805197
1,667;-0,296669633;-0,130981602;0,719200156;-0,211401249
3,333;-0,702592248;-0,130981602;0,709282158;-0,277131951
3,333;-0,837899786;-0,130981602;0,768790146;-0,277131951
3,333;0,616656251;-0,171261647;0,719200156;-0,145670548
3,333;-1,176168632;-0,271961762;0,788626142;0,051521557
3,333;0,582829367;-0,151121624;0,967150105;-0,145670548
3,333;0,075426098;-0,312241808;0,986986101;0,018656206
3,333;-0,770246017;-0,372661877;0,927478113;0,215848311
3,333;-1,446783708;-0,513642037;0,828298134;0,511636468
3,333;-0,161362094;-0,412941922;0,818380136;0,643097871
2,667;1,902077866;-0,473361991;1,026658093;0,544501819
2,667;1,293193943;-0,412941922;0,977068103;0,380175065
2,667;0,819617559;-0,372661877;0,917560115;0,117252259
2,333;-0,195188979;-0,412941922;1,016740095;-0,079939846
2,333;-0,49963094;-0,412941922;0,967150105;-0,211401249
2,333;0,075426098;-0,453221968;0,957232107;-0,145670548
0,02;0,244560521;-0,513642037;0,937396111;-0,047074495
0,02;-0,49963094;-0,654622198;0,84813413;-0,079939846
0,02;-0,533457825;-0,735182289;0,986986101;-0,145670548
2,333;-0,398150286;-0,715042266;0,828298134;-0,178535898
2,333;0,075426098;-0,735182289;0,818380136;-0,309997301
2,333;-0,093708325;-0,694902243;0,867970126;-0,474324055
1,667;-0,431977171;-0,674762221;0,828298134;-0,342862652
1,667;0,210733636;-0,715042266;0,828298134;-0,507189406
1,667;0,244560521;-0,755322312;0,79854414;-0,572920108
1,667;0,549002482;-0,795602358;0,818380136;-0,507189406
1,667;-0,195188979;-0,815742381;0,669610167;-0,540054757
1,667;0,31221429;-0,795602358;0,739036152;-0,540054757
1,667;0,481348713;-0,795602358;0,679528165;-0,605785458
1,667;0,616656251;-0,775462335;0,689446162;-0,605785458
1,667;0,549002482;-0,795602358;0,649774171;-0,605785458
0;0,515175598;-0,815742381;0,510922199;-0,638650809
0;0,210733636;-0,775462335;0,451414212;-0,605785458
0;-0,093708325;-0,775462335;0,332398236;-0,540054757
0;-0,161362094;-0,735182289;0,381988226;-0,605785458
0;0,31221429;-0,694902243;0,510922199;-0,638650809
0;0,143079867;-0,735182289;0,441496214;-0,737246862
0,667;0,278387406;-0,614342152;0,36215223;-0,901573616
0,667;0,582829367;-0,654622198;0,352234232;-0,704381511
0,667;0,278387406;-0,674762221;0,41174222;-0,638650809
0,667;0,143079867;-0,634482175;0,501004201;-0,704381511
0,667;0,244560521;-0,594202129;0,342316234;-0,770112212
0,667;-0,195188979;-0,694902243;0,282808246;-0,638650809
0,667;0,278387406;-0,594202129;0,143956275;-0,737246862
0,667;0,413694944;-0,574062106;0,183628267;-0,704381511
0,667;-0,05988144;-0,614342152;0,134038277;-0,737246862
0,02;0,31221429;-0,553922083;-0,004813695;-0,770112212
0,02;0,379868059;-0,553922083;-0,054403684;-0,802977563
0,02;-0,431977171;-0,473361991;-0,044485686;-0,770112212
0,02;-0,161362094;-0,453221968;-0,133747668;-0,572920108
0,02;-0,465804055;-0,332381831;-0,203173654;-0,408593354
0,02;-1,209995516;-0,05042151;-0,183337658;-0,408593354
0,02;0,075426098;0,090558651;-0,213091652;-0,145670548
0,02;0,988751982;-0,130981602;-0,163501662;-0,014209144
0,02;1,056405751;-0,130981602;-0,242845646;-0,178535898
0,02;-0,093708325;-0,453221968;-0,242845646;-0,540054757
0,02;-0,634938478;-0,594202129;-0,203173654;-0,704381511
0,02;-0,905553555;-0,594202129;-0,322189629;-0,638650809
0,667;-0,262842748;-0,654622198;-0,322189629;-0,67151616
0,667;-0,05988144;-0,513642037;-0,322189629;-1,000169668
0,667;-0,05988144;-0,433081945;-0,431287607;-1,394553877
0,333;0,041599213;-0,614342152;-0,461041601;-0,967304317
0,333;0,109252983;-0,634482175;-0,540385584;-1,09876572
0,333;0,109252983;-0,574062106;-0,708991549;-1,263092474
0,333;0,413694944;-0,654622198;-0,837925523;-1,000169668
0,333;0,041599213;-0,614342152;-0,887515513;-1,033035019
0,333;0,244560521;-0,614342152;-0,937105502;-1,197361773
0;0,549002482;-0,654622198;-0,956941498;-1,000169668
0;0,007772329;-0,715042266;-0,986695492;-0,967304317
0;-0,026054556;-0,634482175;-0,956941498;-1,09876572
0;0,007772329;-0,553922083;-0,986695492;-1,033035019
0;-0,12753521;-0,594202129;-0,986695492;-1,000169668
0;-0,093708325;-0,433081945;-0,927187505;-1,000169668
0,667;-0,465804055;-0,372661877;-0,937105502;-0,901573616
0,667;0,109252983;-0,3928019;-0,937105502;-1,09876572
0,667;0,244560521;-0,352521854;-0,99661349;-1,000169668
0,667;0,785790674;-0,231681716;-0,937105502;-0,934438966
0,667;0,278387406;-0,151121624;-0,867679517;-0,868708265
0,667;-0,12753521;0,171118743;-0,897433511;-0,704381511
0,02;0,718136905;0,876019545;-0,778417535;-0,277131951
0,02;-0,12753521;1,11769982;-0,708991549;0,18298296
0,02;0,481348713;0,694759339;-0,699073552;0,511636468
0,03;-1,142341747;0,936439614;-0,778417535;0,413040416
0,03;-0,296669633;0,674619316;-0,818089527;0,478771117
0,03;-0,465804055;0,513499132;-0,818089527;0,511636468
0,01;-0,668765363;0,573919201;-0,897433511;0,445905767
0,01;-0,093708325;0,533639155;-0,818089527;0,478771117
0,01;-0,465804055;0,674619316;-0,808171529;0,445905767
1,667;-0,431977171;0,755179407;-0,897433511;0,248713662
1,667;1,12405952;0,654479293;-0,877597515;0,248713662
1,667;0,75196379;0,654479293;-0,887515513;0,18298296
0,333;1,225540174;0,473219086;-0,847843521;-0,047074495
0,333;1,12405952;0,453079063;-0,837925523;-0,047074495
0,333;1,732943443;0,211398788;-0,847843521;0,215848311
0;1,93590475;0,130838697;-0,837925523;0,314444364
0;1,766770327;0,231538811;-0,857761519;0,281579013
0;1,462328366;0,29195888;-0,728827545;0,314444364
0;1,699116558;0,352378949;-0,728827545;0,281579013
0;1,428501482;0,553779178;-0,758581539;0,380175065
0;0,819617559;0,594059224;-0,837925523;0,281579013
0,667;-0,398150286;0,815599476;-0,828007525;-0,047074495
0,667;0,616656251;0,815599476;-0,748663541;-0,145670548
0,667;0,346041175;0,77531943;-0,788335533;-0,605785458
0;0,278387406;0,795459453;-0,768499537;-0,408593354
0;0,75196379;0,735039384;-0,738745543;-0,178535898
0;1,766770327;0,654479293;-0,738745543;-0,014209144
0;1,462328366;0,654479293;-0,788335533;-0,178535898
0;-0,05988144;0,694759339;-0,847843521;-0,277131951
0;0,075426098;0,614199247;-0,867679517;-0,277131951
0,02;0,041599213;0,594059224;-0,887515513;-0,178535898
0,02;0,210733636;0,191258765;-0,897433511;-0,047074495
0,02;-0,567284709;0,97671966;-0,728827545;0,708828573
0,02;-1,040861093;2,164981012;-0,461041601;1,596193044
0,02;0,819617559;3,353242365;-0,461041601;1,300404887
0,02;1,665289674;2,990721952;-0,351943623;1,267539536
0,03;-1,31147617;2,28582115;-0,431287607;1,464731641
0,03;-0,871726671;1,621200393;-0,441205605;1,563327693
0,03;1,732943443;0,835739499;-0,361861621;1,629058395
3,667;-0,026054556;0,473219086;0,074530289;0,084386908
3,667;-2,326282708;-0,010141464;0,649774171;1,300404887
3,667;-1,074687978;0,211398788;0,977068103;1,037482081
3,667;-0,770246017;0,594059224;0,947314109;0,708828573
3,667;2,37565425;-0,010141464;1,195264058;1,694789096
3,667;1,529982135;0,130838697;1,205182056;1,924846552
2,667;3,119845711;0,553779178;1,33411603;2,483557515
2,667;0,515175598;0,714899362;1,413460013;2,582153567
2,667;0,31221429;0,916299591;1,314280034;2,384961463
4,333;0,684310021;0,876019545;1,195264058;2,746480321
4,333;0,007772329;0,251678834;1,522557991;2,549288217
4,333;-1,108514863;0,251678834;1,849851923;1,694789096
4,333;-0,12753521;0,15097872;1,72091795;1,596193044
4,333;0,582829367;0,050278605;1,830015927;1,629058395
4,333;0,988751982;0,050278605;1,740753946;1,530462342
0,04;0,346041175;-0,473361991;2,117637868;0,215848311
0,04;0,582829367;-0,412941922;2,097801872;0,117252259
0,04;-0,398150286;-0,473361991;1,780425938;0,511636468
3,667;-0,465804055;-0,694902243;1,859769921;-0,014209144
3,667;0,515175598;-0,614342152;2,018457889;-0,309997301
3,667;-0,736419132;-0,634482175;1,800261934;-0,342862652
3,667;-0,330496517;-0,694902243;1,691163956;-0,2442666
3,667;-0,364323402;-0,614342152;1,631655968;-0,2442666
3,667;-0,398150286;-0,53378206;1,67132796;-0,408593354
3,333;0,143079867;-0,493502014;1,641573966;-0,835842914
3,333;0,176906752;-0,594202129;1,492803997;-0,441458705
3,333;0,176906752;-0,53378206;1,463050003;-0,474324055
1,333;-0,161362094;-0,614342152;1,433296009;-0,408593354
1,333;0,143079867;-0,614342152;1,403542015;-0,375728003
1,333;0,515175598;-0,594202129;1,482885999;-0,342862652
1,667;0,075426098;-0,53378206;1,472968001;-0,408593354
1,667;0,785790674;-0,574062106;1,274608042;-0,342862652
1,667;0,921098213;-0,594202129;1,165510064;-0,2442666
0,03;0,346041175;-0,493502014;1,036576091;-0,2442666
0,03;-0,330496517;-0,251821739;1,115920075;-0,211401249
0,03;-0,49963094;-0,030281487;1,145674068;-0,047074495
0,03;-0,770246017;0,090558651;1,066330085;-0,079939846
0,03;-0,49963094;0,171118743;1,096084079;0,15011761
0,03;0,075426098;0,090558651;1,086166081;-0,145670548
1,667;0,31221429;-0,231681716;1,195264058;-0,211401249
1,667;0,143079867;-0,271961762;1,13575607;-0,540054757
1,667;0,176906752;-0,292101785;1,324198032;-0,375728003
0,01;0,853444444;-0,332381831;1,205182056;-0,112805197
0,01;0,616656251;-0,453221968;1,18534606;0,051521557
0,01;0,481348713;-0,473361991;1,244854048;0,18298296
0,667;0,616656251;-0,513642037;1,18534606;0,380175065
0,667;0,515175598;-0,473361991;1,106002077;0,314444364
0,667;0,379868059;-0,473361991;1,046494089;0,248713662
0,01;0,075426098;-0,513642037;0,957232107;0,347309714
0,01;-0,093708325;-0,412941922;0,877888124;0,084386908
0,01;0,582829367;-0,271961762;0,818380136;-0,145670548
0,02;0,75196379;-0,171261647;0,768790146;-0,178535898
0,02;0,041599213;-0,292101785;0,629938175;-0,014209144
0,02;-0,229015863;-0,332381831;0,620020177;0,117252259
3,333;-0,026054556;-0,433081945;0,600184181;0,281579013
3,333;-0,026054556;-0,473361991;0,590266183;0,281579013
3,333;-0,026054556;-0,3928019;0,580348185;0,215848311
2,667;-0,05988144;-0,292101785;0,441496214;0,018656206
2,667;-0,296669633;-0,332381831;0,36215223;0,117252259
2,667;-0,296669633;-0,3928019;0,322480238;0,380175065
2,333;0,109252983;-0,251821739;0,203464263;0,018656206
2,333;-0,161362094;-0,493502014;0,064612291;0,018656206
2,333;-0,229015863;-0,553922083;0,094366285;0,018656206
1,667;0,075426098;-0,513642037;0,134038277;-0,079939846
1,667;-0,05988144;-0,594202129;0,024940299;-0,014209144
1,667;0,176906752;-0,493502014;0,015022301;0,018656206
1,333;-0,364323402;-0,453221968;-0,004813695;0,018656206
1,333;-0,229015863;-0,352521854;0,104284283;-0,112805197
1,333;-0,770246017;-0,271961762;0,253054252;-0,211401249
0,02;-0,973207324;-0,292101785;0,253054252;-0,178535898
0,02;-0,973207324;-0,312241808;0,31256224;-0,2442666
0,02;-0,398150286;-0,292101785;0,31256224;-0,605785458
1,667;-0,296669633;-0,372661877;0,213382261;-0,770112212
1,667;-0,229015863;-0,372661877;0,163792271;-0,67151616
1,667;-0,262842748;-0,312241808;0,134038277;-0,67151616
1,333;-0,026054556;-0,19140167;0,243136254;-0,967304317
1,333;0,278387406;-0,171261647;0,124120279;-0,770112212
1,333;0,007772329;-0,231681716;0,153874273;-0,802977563
0,333;0,379868059;-0,130981602;0,114202281;-0,835842914
0,333;0,413694944;-0,151121624;0,024940299;-0,638650809
0,333;0,278387406;-0,090701556;0,015022301;-0,474324055
0,333;0,582829367;0,030138582;0,024940299;-0,540054757
0,333;0,31221429;0,070418628;-0,044485686;-0,408593354
0,333;0,650483136;0,29195888;-0,103993674;-0,507189406
0,01;0,176906752;0,654479293;-0,17341966;-0,67151616
0,01;-0,229015863;0,77531943;-0,203173654;-0,408593354
0,01;-0,804072901;0,191258765;-0,232927648;-0,211401249
0,01;-0,026054556;0,896159568;-0,193255656;-0,540054757
0,01;-0,533457825;1,11769982;-0,213091652;-0,507189406
0,01;-0,05988144;1,661480439;-0,213091652;-0,638650809
0,01;0,278387406;2,104560944;-0,193255656;-0,901573616
0,01;-0,195188979;2,7691817;-0,193255656;-0,835842914
0,01;-0,05988144;3,312962319;-0,22300965;-1,131631071
2,333;0,447521829;2,003860829;-0,113911672;0,084386908
2,333;-0,567284709;0,815599476;-0,034567688;0,215848311
2,333;-0,601111594;0,110698674;0,213382261;0,511636468
0,02;-0,262842748;-0,553922083;0,570430187;1,037482081
0,02;-0,161362094;-0,715042266;0,758872148;0,873155327
0,02;0,007772329;-0,594202129;1,066330085;0,774559274
1,333;-0,093708325;-0,53378206;1,096084079;0,675963222
1,333;-0,330496517;-0,473361991;1,155592066;0,708828573
1,333;-0,736419132;-0,614342152;0,69936416;0,938886028
2,667;-0,330496517;0,171118743;0,372070228;0,380175065
2,667;-0,296669633;0,513499132;0,213382261;0,051521557
2,667;-0,262842748;0,594059224;0,094366285;0,18298296
2,667;-0,49963094;0,594059224;0,024940299;0,380175065
2,667;-0,12753521;0,63433927;0,124120279;0,57736717
2,667;-1,243822401;0,110698674;0,560512189;1,43186629
0,03;0,278387406;0,030138582;0,79854414;2,154904007
0,03;-0,431977171;-0,010141464;0,967150105;2,779345672
0,03;0,075426098;0,473219086;1,215100054;2,352096112
3,333;0,075426098;0,493359109;1,195264058;2,25350006
3,333;1,12405952;0,513499132;1,373788021;2,25350006
3,333;-1,582091247;0,392658995;2,097801872;0,708828573
3,333;1,902077866;0,29195888;2,196981852;1,037482081
3,333;0,379868059;0,372518972;2,008539891;1,497596992
3,333;1,496155251;0,352378949;1,879605917;2,187769358
3,333;1,800597212;-0,251821739;1,839933925;3,633844792
3,333;0,616656251;0,009998559;2,246571842;2,976537777
3,333;-0,702592248;0,171118743;2,613537766;2,25350006
4,333;-1,649745016;0,15097872;2,64329176;2,319230761
4,333;-0,161362094;-0,251821739;3,109437664;0,873155327
4,333;-0,05988144;-0,493502014;3,248289635;0,215848311
0,04;-0,465804055;-0,553922083;3,198699645;0,18298296
0,04;-0,567284709;-0,553922083;3,248289635;0,084386908
0,04;-0,12753521;-0,513642037;3,278043629;-0,014209144
4,667;-0,364323402;-0,594202129;3,178863649;0,117252259
4,667;-0,195188979;-0,53378206;3,07968367;0,117252259
4,667;-1,040861093;-0,634482175;3,238371637;0,018656206
4,333;-1,243822401;-0,634482175;3,208617643;-0,014209144
4,333;-1,142341747;-0,654622198;3,119355662;-0,112805197
4,333;-0,364323402;-0,634482175;2,682963752;0,051521557
3,333;-0,601111594;-0,614342152;2,534193782;0,281579013
3,333;-0,161362094;-0,674762221;2,365587817;0,314444364
3,333;0,143079867;-0,574062106;2,405259809;0,314444364
3,333;-0,026054556;-0,634482175;2,147391862;0,18298296
3,333;0,176906752;-0,553922083;2,415177807;0,15011761
3,333;-0,296669633;-0,574062106;2,276325835;-0,014209144
0,03;-0,026054556;-0,594202129;2,534193782;-0,375728003
0,03;0,041599213;-0,574062106;2,712717746;-0,375728003
0,03;-0,431977171;-0,594202129;2,435013803;-0,342862652
0,04;-0,465804055;-0,634482175;2,177145856;0,018656206
0,04;0,143079867;-0,634482175;2,018457889;0,314444364
0,04;-0,601111594;-0,614342152;2,286243833;0,347309714
0,05;-0,296669633;-0,433081945;2,663127756;0,117252259
0,05;0,718136905;-0,513642037;2,891241709;0,117252259
0,05;1,529982135;-0,594202129;2,762307735;0,18298296
3,333;1,428501482;-0,553922083;2,722635743;0,15011761
3,333;-0,262842748;-0,53378206;2,573865774;0,18298296
3,333;-0,702592248;-0,574062106;2,613537766;0,117252259
0,05;-1,209995516;-0,654622198;2,623455764;-0,047074495
0,05;-0,12753521;-0,795602358;2,673045754;-0,211401249
0,05;-1,007034209;-0,715042266;2,841651719;-0,342862652
3,333;-0,770246017;-0,715042266;2,930913701;-0,342862652
3,333;-0,364323402;-0,775462335;2,831733721;-0,408593354
3,333;-0,431977171;-0,795602358;2,554029778;-0,309997301
3,667;0,041599213;-0,775462335;2,484603793;-0,375728003
3,667;-0,330496517;-0,775462335;2,147391862;-0,211401249
3,667;0,109252983;-0,674762221;1,958949901;0,018656206
3,667;0,515175598;-0,674762221;1,988703895;-0,112805197
3,667;-0,702592248;-0,674762221;2,444931801;0,018656206
3,667;0,041599213;-0,674762221;2,484603793;-0,309997301
3,333;0,210733636;-0,634482175;2,405259809;-0,375728003
3,333;0,041599213;-0,654622198;2,365587817;-0,014209144
3,333;0,582829367;-0,614342152;2,385423813;-0,112805197
2,667;0,210733636;-0,694902243;2,355669819;-0,211401249
2,667;0,109252983;-0,755322312;2,276325835;-0,375728003
2,667;0,31221429;-0,755322312;2,335833823;-0,375728003
3,667;0,346041175;-0,715042266;2,405259809;-0,507189406
3,667;-0,668765363;-0,694902243;2,633373762;-0,441458705
3,667;-0,567284709;-0,715042266;2,375505815;-0,309997301
3,667;-0,195188979;-0,775462335;2,345751821;-0,211401249
3,667;-0,533457825;-0,795602358;2,306079829;-0,178535898
3,667;0,041599213;-0,815742381;2,286243833;-0,342862652
4,333;-1,209995516;-0,775462335;2,464767797;-0,2442666
4,333;-0,195188979;-0,715042266;2,306079829;-0,375728003
4,333;0,988751982;-0,755322312;2,10771987;-0,2442666
3,333;0,921098213;-0,775462335;2,038293884;-0,342862652
3,333;-0,533457825;-0,715042266;2,25648984;-0,375728003
3,333;-0,871726671;-0,715042266;2,20689985;-0,408593354
3,667;-1,040861093;-0,735182289;2,246571842;-0,375728003
3,667;-0,601111594;-0,735182289;1,978785897;-0,277131951
3,667;0,244560521;-0,795602358;1,869687919;-0,211401249
4,333;-1,007034209;-0,775462335;2,216817848;-0,277131951
4,333;-0,364323402;-0,775462335;2,127555866;-0,277131951
4,333;0,210733636;-0,815742381;1,968867899;-0,277131951
2,333;-0,093708325;-0,795602358;1,998621893;-0,342862652
2,333;0,616656251;-0,795602358;2,068047878;-0,375728003
2,333;0,041599213;-0,835882404;1,988703895;-0,408593354
0,03;-0,702592248;-0,795602358;2,087883874;-0,474324055
0,03;-0,871726671;-0,795602358;2,137473864;-0,441458705
0,03;-0,634938478;-0,856022427;2,10771987;-0,507189406
3,333;-0,330496517;-0,916442496;1,968867899;-0,572920108
3,333;-0,161362094;-0,956722542;1,820097929;-0,605785458
3,333;-0,330496517;-0,87616245;1,929195907;-0,67151616
0,03;-0,262842748;-0,735182289;2,018457889;-0,572920108
0,03;-0,634938478;-0,715042266;2,196981852;-0,638650809
0,03;0,549002482;-0,795602358;1,909359911;-0,540054757
0,03;0,109252983;-0,856022427;1,859769921;-0,540054757
